date,open,high,low,close,volume
1993-03-11,9.5239,9.5239,9.3313,9.3535,9042400
1993-03-12,9.2115,9.51,9.1484,9.4896,9710800
1993-03-15,9.5731,9.5935,9.3804,9.3804,4830000
1993-03-16,9.4,9.4426,9.3574,9.4,4576800
1993-03-17,9.376,9.4834,9.2277,9.2908,5487200
1993-03-18,9.3193,9.3398,9.2545,9.3193,5583600
1993-03-19,9.2932,9.2932,9.1449,9.1653,8929200
1993-03-22,9.1269,9.1696,8.999,9.1491,6731200
1993-03-23,9.0977,9.246,9.0125,9.246,6629200
1993-03-24,9.1028,9.1659,8.6764,8.7191,14302400
1993-03-25,8.6525,8.6746,8.5468,8.6099,11220400
1993-03-26,8.6343,8.8048,8.6343,8.7622,9603600
1993-03-29,8.8675,8.9954,8.8044,8.8249,8231200
1993-03-30,8.8704,8.8704,8.5088,8.5292,10202000
1993-03-31,8.5652,8.7783,8.5447,8.6726,10373200
1993-04-01,8.778,8.8854,8.7576,8.8428,7670400
1993-04-02,8.8714,9.0642,8.8288,8.9789,11237200
1993-04-05,8.9789,9.042,8.8083,8.9789,6808400
1993-04-06,8.9771,8.9771,8.827,8.8697,5642000
1993-04-07,8.7351,8.9055,8.672,8.9055,4946800
1993-04-08,8.906,8.9281,8.5651,8.5651,4822400
1993-04-12,8.6568,8.8496,8.6363,8.6995,5597200
1993-04-13,8.698,8.7202,8.3995,8.4217,9255600
1993-04-14,8.3812,8.4665,8.2737,8.359,11047600
1993-04-15,8.3568,8.3995,8.2716,8.3142,6251600
1993-04-16,8.359,8.3812,8.2737,8.359,8439600
1993-04-19,8.5653,8.6301,8.3318,8.3948,6998000
1993-04-20,8.5017,8.6295,8.3091,8.6295,11799200
1993-04-21,8.527,8.5696,8.3786,8.3786,8731200
1993-04-22,8.3342,8.3547,8.2063,8.2694,8602400
1993-04-23,8.2088,8.2514,8.0809,8.144,8626400
1993-04-26,8.2089,8.3999,8.1662,8.2515,8000800
1993-04-27,8.2515,8.3146,8.1662,8.2515,5892000
1993-04-28,8.3097,8.6506,8.2893,8.5023,12906400
1993-04-29,8.5026,8.5452,8.2469,8.3321,6292400
1993-04-30,8.3316,8.4169,8.289,8.289,5326400
1993-05-03,8.3744,8.417,8.267,8.3948,5288400
1993-05-04,8.4596,8.5022,8.3948,8.3948,5492800
1993-05-05,8.3569,8.4422,8.3364,8.4217,5412000
1993-05-06,8.3573,8.3797,8.2711,8.3142,4608000
1993-05-07,8.3014,8.3876,8.2358,8.3876,5647600
1993-05-10,8.4217,8.4648,8.3356,8.4217,6844400
1993-05-11,8.4217,8.4217,8.3356,8.4217,4504400
1993-05-12,8.3215,8.387,8.2577,8.2784,5244000
1993-05-13,8.1888,8.2319,8.125,8.1888,5244800
1993-05-14,8.186,8.2946,8.1653,8.2515,4853600
1993-05-17,8.2515,8.3153,8.186,8.2084,3378400
1993-05-18,8.2331,8.4486,8.2331,8.4486,10647600
1993-05-19,8.4716,8.644,8.3423,8.5578,12068000
1993-05-20,8.5158,8.5365,8.4072,8.4934,5651200
1993-05-21,8.4049,8.4911,8.3187,8.3411,6181200
1993-05-24,8.381,8.5964,8.3586,8.574,7100000
1993-05-25,8.5954,8.7677,8.5954,8.6815,11763200
1993-05-26,8.7058,9.0937,8.7058,9.0937,16225600
1993-05-27,9.1833,9.3126,9.1194,9.1833,16064800
1993-05-28,9.1592,9.1592,8.9644,9.0937,9063200
1993-06-01,9.1838,9.2062,8.9475,8.9682,7794800
1993-06-02,8.9235,9.3115,8.9235,9.2908,9932000
1993-06-03,9.3115,9.377,9.2252,9.2908,10491600
1993-06-04,9.3087,9.3742,9.2449,9.3087,7514800
1993-06-07,9.3056,9.3056,9.0041,9.0041,6763200
1993-06-08,9.0041,9.0472,8.8972,9.0041,5859600
1993-06-09,9.1323,9.1977,9.0685,9.1116,4872800
1993-06-10,9.092,9.092,8.8765,9.0489,6020800
1993-06-11,9.1144,9.135,9.0282,9.0489,5361200
1993-06-14,9.0113,9.0545,8.9475,8.9682,4698800
1993-06-15,8.9458,8.9458,8.5785,8.6009,12107200
1993-06-16,8.5299,8.6815,8.4231,8.6815,10532800
1993-06-17,8.644,8.6647,8.5147,8.5578,5211600
1993-06-18,8.5544,8.5544,8.4251,8.5113,8301200
1993-06-21,8.6452,8.6452,8.4503,8.4934,4964800
1993-06-22,8.4727,8.5589,8.4727,8.4934,4279200
1993-06-23,8.4945,8.517,8.3652,8.3876,6006000
1993-06-24,8.3831,8.4693,8.3831,8.4038,4414400
1993-06-25,8.4448,8.574,8.4448,8.574,5505200
1993-06-28,8.5954,8.7453,8.573,8.6815,5594000
1993-06-29,8.6837,8.7044,8.4027,8.5113,5751200
1993-06-30,8.532,8.5975,8.4682,8.5113,3945200
1993-07-01,8.5589,8.5796,8.4727,8.4934,3581200
1993-07-02,8.3573,8.3797,8.228,8.3142,9738000
1993-07-06,8.2743,8.2967,8.0813,8.0813,7310000
1993-07-07,8.0813,8.102,7.9951,8.0382,5914400
1993-07-08,8.0813,8.2106,7.9951,8.0382,7257600
1993-07-09,8.0589,8.102,7.9951,8.0382,4714400
1993-07-12,8.0825,8.3187,8.0601,8.298,5034400
1993-07-13,8.2946,8.3584,8.1429,8.2084,4321600
1993-07-14,8.1916,8.2571,8.1277,8.1709,3708800
1993-07-15,8.1681,8.2543,8.125,8.1888,4530400
1993-07-16,8.1904,8.1904,7.8455,7.868,10565600
1993-07-19,7.8632,7.927,7.4755,7.5186,17930000
1993-07-20,7.5207,7.5414,7.1759,7.3914,18353200
1993-07-21,7.4324,7.5616,7.41,7.5186,7702800
1993-07-22,7.5448,7.7173,7.4155,7.481,10291200
1993-07-23,7.5218,7.5218,7.2408,7.2839,9976800
1993-07-26,7.2157,7.4086,7.0864,7.3018,15691200
1993-07-27,7.7386,7.9111,7.6731,7.868,25041200
1993-07-28,7.9334,7.999,7.5678,7.5885,16866800
1993-07-29,7.5823,7.6685,7.4755,7.5616,10139600
1993-07-30,7.5192,7.6691,7.5192,7.6691,7520400
1993-08-02,7.6478,7.7115,7.5616,7.5616,5352400
1993-08-03,7.5879,7.6103,7.4379,7.481,5010800
1993-08-04,7.4788,7.6512,7.4564,7.6512,5329200
1993-08-05,7.6544,7.762,7.5451,7.5885,4940000
1993-08-06,7.5601,7.5809,7.4735,7.5168,4482400
1993-08-09,7.5261,7.5903,7.4394,7.4827,5374800
1993-08-10,7.4781,7.5215,7.4348,7.4989,4474800
1993-08-11,7.5455,7.5455,7.2853,7.3287,7021200
1993-08-12,7.3691,7.3691,7.1524,7.2391,8331600
1993-08-13,7.2781,7.2781,7.1914,7.2139,4456400
1993-08-16,7.2139,7.2347,7.0406,7.1047,7701600
1993-08-17,7.1074,7.4541,7.1074,7.4541,8076000
1993-08-18,7.5185,7.5393,7.3452,7.4093,7818000
1993-08-19,7.4767,7.4975,7.4108,7.4541,6257200
1993-08-20,7.4602,7.5035,7.396,7.4827,6784400
1993-08-23,7.4793,7.7602,7.4567,7.696,10530000
1993-08-24,7.7139,7.7364,7.5631,7.6064,6091200
1993-08-25,7.6243,7.6469,7.5377,7.6243,5284800
1993-08-26,7.6469,7.7543,7.5602,7.6243,7414400
1993-08-27,7.6096,7.653,7.5662,7.653,3897600
1993-08-30,7.6558,7.7634,7.6558,7.7425,6230400
1993-08-31,7.7556,7.9515,7.7556,7.929,9854400
1993-09-01,7.9333,8.0425,7.9125,7.9558,7955600
1993-09-02,7.9738,8.0396,7.9304,7.9738,4744400
1993-09-03,8.0156,8.0381,7.9082,7.929,4112000
1993-09-07,7.9933,8.0141,7.8408,7.8842,5301600
1993-09-08,7.8469,7.8694,7.5868,7.696,9416000
1993-09-09,7.6735,7.7394,7.6527,7.696,7043200
1993-09-10,7.7411,7.7411,7.5451,7.5885,8658800
1993-09-13,7.6064,7.6931,7.5406,7.6064,5436400
1993-09-14,7.6096,7.6096,7.5229,7.5437,4358400
1993-09-15,7.5408,7.6067,7.4975,7.5634,7725200
1993-09-16,7.5437,7.6304,7.5229,7.5437,3154000
1993-09-17,7.4943,7.5168,7.4077,7.5168,12769200
1993-09-20,7.5021,7.5247,7.3287,7.3287,5320000
1993-09-21,7.3677,7.3902,7.2602,7.3035,7419200
1993-09-22,7.3211,7.3644,7.2137,7.257,6836400
1993-09-23,7.2778,7.3437,7.2345,7.257,7690000
1993-09-24,7.2616,7.2824,7.1957,7.2391,5220800
1993-09-27,7.2391,7.2616,7.1957,7.2391,6416800
1993-09-28,7.2391,7.3917,7.2183,7.2391,9495600
1993-09-29,7.2347,7.3006,7.1481,7.2139,8784800
1993-09-30,7.2197,7.3064,7.1764,7.2839,5857600
1993-10-01,7.3031,7.6064,7.3031,7.6064,13348400
1993-10-04,7.6691,7.7558,7.5825,7.6691,9658000
1993-10-05,7.6978,7.7186,7.5018,7.5885,6256800
1993-10-06,7.5377,7.6902,7.4944,7.6243,6570000
1993-10-07,7.6243,7.6469,7.5602,7.6243,4183600
1993-10-08,7.6917,7.6917,7.5184,7.6691,6428400
1993-10-11,7.6738,7.6963,7.6096,7.653,2139600
1993-10-12,7.6544,7.6978,7.5885,7.5885,5351600
1993-10-13,7.5469,7.6128,7.4827,7.4827,4418400
1993-10-14,7.4798,7.5007,7.3706,7.3931,6714000
1993-10-15,7.4539,7.7798,7.4331,7.7139,12885600
1993-10-18,7.711,7.8201,7.6035,7.6243,8272800
1993-10-19,7.6243,7.7334,7.4302,7.5168,7807600
1993-10-20,7.52,7.5634,7.4333,7.5634,5213200
1993-10-21,7.566,7.8469,7.5434,7.8035,9912400
1993-10-22,7.8665,7.9306,7.6931,7.7139,10876800
1993-10-25,7.6034,7.7974,7.5808,7.7766,8868800
1993-10-26,7.9319,8.0185,7.6943,8.0185,17407600
1993-10-27,8.0396,8.083,7.9304,7.9738,17541200
1993-10-28,7.929,8.0381,7.9082,7.929,10650000
1993-10-29,7.9738,8.083,7.953,7.9738,7646400
1993-11-01,7.975,8.3217,7.9316,8.2784,15852400
1993-11-02,8.4902,8.8592,8.4035,8.8159,40832400
1993-11-03,8.8413,8.8639,8.6905,8.798,20897600
1993-11-04,8.7507,8.7942,8.5992,8.6636,12093200
1993-11-05,8.6678,8.7341,8.6034,8.6905,13198400
1993-11-08,8.7532,8.8403,8.7097,8.7532,7523600
1993-11-09,8.7965,8.8191,8.5352,8.5578,10071200
1993-11-10,8.6243,8.7341,8.5372,8.6905,8226800
1993-11-11,8.753,9.124,8.7321,9.0578,14733600
1993-11-12,9.1049,9.1485,8.9742,8.9969,12788800
1993-11-15,8.9974,8.9974,8.8667,8.8876,5813600
1993-11-16,8.9099,9.2358,8.8437,9.1922,13556800
1993-11-17,9.3222,9.4529,9.0399,9.0399,17522800
1993-11-18,9.1051,9.2584,9.0842,9.1922,9740400
1993-11-19,9.1044,9.1706,8.9737,9.0399,9326800
1993-11-22,9.0369,9.1449,8.9934,9.0578,10381200
1993-11-23,9.126,9.2776,9.0389,9.2567,8268800
1993-11-24,9.4092,9.627,9.3656,9.6061,16736000
1993-11-26,9.6683,9.7554,9.6038,9.7119,4844000
1993-11-29,9.7521,9.7747,9.47,9.47,9951600
1993-11-30,9.4974,9.6071,9.3667,9.3893,7907200
1993-12-01,9.5389,9.5389,9.2567,9.2567,9541200
1993-12-02,9.2753,9.4286,9.2753,9.3624,7463200
1993-12-03,9.4047,9.4047,9.2532,9.3176,7038800
1993-12-06,9.2318,9.4722,9.1883,9.3624,7026800
1993-12-07,9.4286,9.4495,9.2753,9.3624,6203600
1993-12-08,9.3893,9.4329,9.3022,9.3893,4004000
1993-12-09,9.3898,9.4334,9.28,9.3463,5664000
1993-12-10,9.4046,9.6658,9.3837,9.6223,15429600
1993-12-13,9.7372,10.063,9.65,9.9985,19524400
1993-12-14,9.9714,9.994,9.7537,9.7763,9742000
1993-12-15,9.7783,10.0396,9.6912,9.909,9145200
1993-12-16,9.9729,10.0391,9.952,10.0165,11811200
1993-12-17,10.0622,10.4333,10.0622,10.4107,23063200
1993-12-20,10.3203,10.343,10.1461,10.1688,11342000
1993-12-21,10.1491,10.3024,10.1282,10.2153,9089200
1993-12-22,10.234,10.3211,10.1904,10.3211,6121200
1993-12-23,10.3233,10.346,10.1927,10.2153,5293200
1993-12-27,10.2178,10.3258,10.108,10.3049,5646800
1993-12-28,10.2559,10.343,10.1461,10.1688,5109600
1993-12-29,10.1902,10.2337,10.1257,10.1257,4323600
1993-12-30,10.101,10.1672,9.906,9.9269,6651200
1993-12-31,9.8689,9.9996,9.8253,9.8462,7675600
1994-01-03,9.9144,10.066,9.9144,10.0451,5723200
1994-01-04,10.1248,10.2989,10.1021,10.2763,7387200
1994-01-05,10.2788,10.4321,10.1917,10.3659,10280000
1994-01-06,10.4571,10.4571,10.1957,10.1957,9519200
1994-01-07,10.1922,10.3455,10.105,10.2584,5834400
1994-01-10,10.2566,10.3646,10.1904,10.3211,6940000
1994-01-11,10.3024,10.346,10.1927,10.2153,6762400
1994-01-12,10.2337,10.2564,10.1257,10.1257,6012400
1994-01-13,10.1533,10.284,10.1533,10.2404,7216800
1994-01-14,10.2362,10.3669,10.1718,10.2153,6344000
1994-01-17,10.1907,10.1907,9.952,10.0165,6112400
1994-01-18,9.9991,9.9991,9.8248,9.9555,9023600
1994-01-19,9.8873,9.9309,9.7131,9.7566,7838000
1994-01-20,9.732,9.732,9.6014,9.6223,9114000
1994-01-21,9.6014,9.6884,9.5352,9.6223,12706400
1994-01-24,9.7135,10.2362,9.7135,10.2153,16877200
1994-01-25,10.2606,10.3478,9.6507,10.1509,40618000
1994-01-26,10.2321,10.2321,9.7532,9.8194,16358400
1994-01-27,9.8684,10.02,9.8457,9.9555,8860800
1994-01-28,10.1275,10.1275,10.0177,10.0613,6175600
1994-01-31,10.0867,10.0867,9.8462,9.8462,8369600
1994-02-01,9.9125,9.9996,9.8462,9.8462,7433600
1994-02-02,9.8403,9.8403,9.6661,9.8194,8612800
1994-02-03,9.799,9.9087,9.7119,9.7119,7055200
1994-02-04,9.7153,9.7381,9.1026,9.1026,14239600
1994-02-07,9.1695,9.5634,9.1467,9.4968,16475200
1994-02-08,9.5872,9.5872,9.3473,9.3911,8035200
1994-02-09,9.4328,9.4976,9.3015,9.3015,7916400
1994-02-10,9.3424,9.3862,9.2322,9.2549,6262400
1994-02-11,9.1864,9.3404,9.0989,9.3176,7942000
1994-02-14,9.3435,9.5623,9.3435,9.452,7494800
1994-02-15,9.5206,9.5644,9.4541,9.5416,6909600
1994-02-16,9.6698,9.6698,9.5385,9.5613,5982800
1994-02-17,9.6007,9.6217,9.1843,9.2281,9160800
1994-02-18,9.2119,9.2556,9.1244,9.2119,10714800
1994-02-22,9.216,9.4348,9.216,9.3911,5107600
1994-02-23,9.4062,9.4937,9.3187,9.3624,4780800
1994-02-24,9.3197,9.3424,9.2112,9.2549,6611600
1994-02-25,9.3424,9.3424,9.2112,9.2549,4246800
1994-02-28,9.2987,9.3197,9.2112,9.2549,3842800
1994-03-01,9.2597,9.4348,9.1932,9.3911,8139600
1994-03-02,9.2291,9.3603,9.1206,9.2728,10888400
1994-03-03,9.2556,9.3432,9.2119,9.2119,6466000
1994-03-04,9.3204,9.3204,9.1681,9.2119,6886800
1994-03-07,9.2787,9.2787,9.1264,9.1474,7134800
1994-03-08,9.1277,9.6092,8.9964,9.5864,18578000
1994-03-09,9.6274,9.7587,9.5837,9.6939,14960400
1994-03-10,9.7139,9.8452,9.6492,9.8014,12110000
1994-03-11,9.8273,9.8483,9.6732,9.7835,6753200
1994-03-14,9.8215,10.1278,9.7778,10.0613,11664000
1994-03-15,10.1081,10.2184,10.0433,10.0433,9810000
1994-03-16,10.0871,10.1957,9.9996,10.1957,7533600
1994-03-17,10.1977,10.1977,10.0664,10.1329,7576400
1994-03-18,10.1316,10.1963,9.9338,10.0003,13024800
1994-03-21,9.9539,10.3039,9.9311,10.2601,10804000
1994-03-22,10.1519,10.2622,10.1081,10.1957,7397200
1994-03-23,9.9727,10.1267,9.908,10.0165,10651600
1994-03-24,9.9516,9.9954,9.7977,9.8642,8163600
1994-03-25,9.8896,9.8896,9.3873,9.452,11934000
1994-03-28,9.5224,9.5662,9.1932,9.3911,13426000
1994-03-29,9.3869,9.5182,9.1891,9.2119,12658800
1994-03-30,9.1874,9.6249,9.1874,9.3624,16530000
1994-03-31,9.451,9.5613,9.101,9.5613,13841600
1994-04-04,9.2728,9.3603,9.1416,9.2728,11060000
1994-04-05,9.3655,9.4758,9.278,9.3445,9356400
1994-04-06,9.3663,9.375,9.2349,9.3015,7720000
1994-04-07,9.3225,9.3225,9.1474,9.3015,7099600
1994-04-08,9.2587,9.3025,9.1712,9.1922,5236400
1994-04-11,9.2081,9.3393,9.1416,9.2728,5209200
1994-04-12,9.4072,9.4299,9.1884,9.2549,7552800
1994-04-13,9.2528,9.3403,9.0778,9.1653,13984400
1994-04-14,9.1838,9.4252,9.1838,9.4252,10512000
1994-04-15,9.4268,9.5353,9.2081,9.2728,10556000
1994-04-18,9.257,9.4758,9.2342,9.3445,12480000
1994-04-19,9.3655,9.4093,8.9944,9.3445,8376000
1994-04-20,9.3225,9.3663,9.0599,9.1474,8830800
1994-04-21,9.6222,10.2573,9.4473,10.2136,35032400
1994-04-22,10.2205,10.4165,10.1539,10.2852,22642000
1994-04-25,10.2347,10.3659,10.1909,10.3659,12249200
1994-04-26,10.307,10.3717,10.2404,10.2404,8868800
1994-04-28,10.1316,10.1963,9.9338,10.0003,9190000
1994-04-29,10.0403,10.1278,9.9528,10.0613,7634400
1994-05-02,10.0633,10.2174,9.9548,10.1509,6434000
1994-05-03,10.1698,10.2573,10.1261,10.2136,5506400
1994-05-04,10.1936,10.1936,10.0623,10.1061,6001200
1994-05-05,10.0891,10.1102,10.0011,10.0451,4164400
1994-05-06,9.9358,10.0466,9.8919,9.9358,7917200
1994-05-09,9.9286,10.1711,9.9286,10.0165,7520000
1994-05-10,10.1306,10.2396,10.0867,10.1957,7942400
1994-05-11,10.1931,10.237,10.0173,10.0613,6186800
1994-05-12,10.128,10.1491,10.0173,10.0613,3690400
1994-05-13,10.1061,10.1728,10.0621,10.1061,4402000
1994-05-16,10.1323,10.3081,10.0883,10.2852,6392400
1994-05-17,10.3084,10.813,10.3084,10.769,21587600
1994-05-18,10.8342,10.8781,10.6355,10.6795,19178400
1994-05-19,10.6991,10.9188,10.6323,10.787,15087600
1994-05-20,10.7913,10.9671,10.7244,10.9231,14960400
1994-05-23,10.9255,10.9905,10.7936,10.8586,8296400
1994-05-24,10.8948,11.1373,10.8737,11.0933,11203200
1994-05-25,11.0722,11.269,10.9843,11.1829,14713600
1994-05-26,11.121,11.2739,10.9891,11.2528,9180000
1994-05-27,11.2269,11.269,11.1829,11.1829,5446400
1994-05-31,11.1615,11.2055,11.0297,11.0737,6016400
1994-06-01,11.0754,11.1861,10.9875,11.1633,6758400
1994-06-02,11.137,11.1581,10.8734,10.8945,9921600
1994-06-03,10.8561,10.879,10.6803,10.7242,9525600
1994-06-06,10.77,11.1657,10.7489,11.0127,9376800
1994-06-07,11.0338,11.1217,11.0127,11.0127,5596400
1994-06-08,11.0532,11.0743,10.8107,10.8335,6606000
1994-06-09,10.8066,10.9173,10.8066,10.8945,4350800
1994-06-10,10.9459,11.0567,10.9459,11.0127,5299600
1994-06-13,10.9672,11.2731,10.9443,11.2081,8658000
1994-06-14,11.2262,11.4231,11.2262,11.4231,11114400
1994-06-15,11.3399,11.3839,11.1641,11.2081,7157200
1994-06-16,11.1208,11.1648,11.0557,11.0557,5730400
1994-06-17,11.0101,11.098,10.9433,10.9661,12136400
1994-06-20,10.8775,10.9425,10.8335,10.8335,6236800
1994-06-21,10.8561,10.9229,10.6152,10.7242,9909200
1994-06-22,10.7855,10.9173,10.7416,10.8945,5308000
1994-06-23,10.8731,10.9381,10.6974,10.6974,4617200
1994-06-24,10.6801,10.724,10.4603,10.5271,9061200
1994-06-27,10.3743,10.8367,10.2213,10.8138,15504000
1994-06-28,10.809,10.8757,10.5453,10.7439,6945600
1994-06-29,10.7047,10.8137,10.5728,10.6167,9084400
1994-06-30,10.6166,10.6377,10.3089,10.33,10934000
1994-07-01,10.3679,10.3908,9.9725,10.0165,15272400
1994-07-05,10.0229,10.1777,9.891,9.891,11160000
1994-07-06,9.9286,10.0165,9.9075,10.0165,7756400
1994-07-07,10.0824,10.0824,9.9506,9.9717,6871600
1994-07-08,9.9327,10.1753,9.9327,9.9555,9261600
1994-07-11,9.996,10.0399,9.7324,9.7763,10795600
1994-07-12,9.7965,9.8633,9.6436,9.8194,11974800
1994-07-13,9.8399,9.9717,9.8188,9.9717,9924800
1994-07-14,10.1086,10.2844,10.0646,10.2404,12010800
1994-07-15,10.1515,10.1743,9.9757,9.9985,9913200
1994-07-18,10.0636,10.1304,9.9546,9.9985,6622400
1994-07-19,9.9732,9.996,9.7763,9.7763,7268800
1994-07-20,9.7965,9.8844,9.5769,9.8194,12757200
1994-07-21,10.372,11.0101,10.1962,10.9661,35226000
1994-07-22,10.9399,10.9838,10.743,10.787,14856800
1994-07-25,10.7864,10.9621,10.7776,10.9393,9368800
1994-07-26,10.9872,11.098,10.9222,10.9661,11587600
1994-07-27,10.9401,10.9841,10.8751,10.9841,5765200
1994-07-28,10.9621,11.0711,10.9393,10.9393,5047200
1994-07-29,11.0084,11.0295,10.8537,10.8766,6775600
1994-08-01,10.8799,11.0997,10.8131,11.0557,7085600
1994-08-02,11.0711,11.1378,10.9393,10.9393,8335200
1994-08-03,10.9647,11.0965,10.9418,11.0737,5416800
1994-08-04,11.1152,11.2034,11.0711,11.1381,8185600
1994-08-05,11.0763,11.1433,10.9227,11.0109,6399600
1994-08-08,11.075,11.1862,11.0538,11.1633,6706400
1994-08-09,11.1895,11.3872,11.1666,11.3872,12052000
1994-08-10,11.3826,11.4709,11.3156,11.3156,10834400
1994-08-11,11.2957,11.4052,11.2516,11.4052,9782800
1994-08-12,11.4294,11.4947,11.2528,11.2528,8006400
1994-08-15,11.2492,11.3815,11.2492,11.3586,4311200
1994-08-16,11.384,11.4281,11.2516,11.4052,8140400
1994-08-17,11.4482,11.5805,11.3599,11.4482,11780800
1994-08-18,11.5365,11.8013,11.5365,11.6919,16787200
1994-08-19,11.7145,12.1116,11.6492,12.0233,18653600
1994-08-22,11.9165,12.0701,11.8724,11.9606,11882400
1994-08-23,11.9779,12.0449,11.9338,11.9338,11645200
1994-08-24,11.8872,11.8872,11.7549,11.8872,11196800
1994-08-25,11.8272,12.3126,11.8042,12.2456,21095600
1994-08-26,12.2436,12.376,12.1995,12.3548,16576400
1994-08-29,12.3126,12.3568,12.2244,12.2456,9257600
1994-08-30,12.2456,12.3126,12.1573,12.2456,7486000
1994-08-31,12.2184,12.2625,12.0861,12.0861,9886800
1994-09-01,11.8003,12.0438,11.8003,11.9768,11114000
1994-09-02,12.0034,12.0034,11.7828,11.871,5858800
1994-09-06,11.8488,11.937,11.7605,11.9158,4985200
1994-09-07,11.9158,12.0482,11.8929,11.9158,8123200
1994-09-08,11.8674,12.0209,11.8674,11.9768,5457200
1994-09-09,11.804,12.0034,11.7828,11.871,9236800
1994-09-12,11.9115,12.0209,11.9115,11.9768,4823600
1994-09-13,12.1322,12.2857,12.1093,12.2204,11616800
1994-09-14,12.1989,12.3753,12.1777,12.31,10146000
1994-09-15,12.2659,12.3983,12.2659,12.31,8228400
1994-09-16,12.3134,12.5993,12.2692,12.534,20598400
1994-09-19,12.4599,12.5711,12.3946,12.4158,7394000
1994-09-20,12.3326,12.4438,12.2884,12.3996,10980800
1994-09-21,12.53,12.5953,12.2423,12.2652,14548400
1994-09-22,12.3061,12.3943,12.2391,12.2832,8482000
1994-09-23,12.2467,12.2696,12.1584,12.2025,7043200
1994-09-26,12.1757,12.1968,11.9551,12.1757,7059200
1994-09-27,12.1527,12.2409,12.1086,12.1757,4462800
1994-09-28,12.1955,12.3278,12.0861,12.0861,5200000
1994-09-29,12.0658,12.3305,11.9564,12.2652,9224800
1994-09-30,12.2179,12.3714,12.1508,12.2832,8159200
1994-10-03,12.2442,12.2672,12.1118,12.156,4666000
1994-10-04,12.1987,12.2658,12.0452,12.0664,6882000
1994-10-05,12.026,12.2025,11.8936,12.2025,10766000
1994-10-06,12.175,12.2632,12.1079,12.1309,7236800
1994-10-07,12.1548,12.6631,12.1337,12.5519,17982400
1994-10-10,12.5705,12.6799,12.4823,12.6147,7219600
1994-10-11,12.6645,12.7739,12.6204,12.6415,11230400
1994-10-12,12.5273,12.9684,12.5273,12.9014,12910400
1994-10-13,12.9908,13.079,12.749,12.749,9366400
1994-10-14,12.792,12.9014,12.6808,12.9014,8163200
1994-10-17,12.8612,13.0165,12.84,12.9282,6145600
1994-10-18,12.9668,13.1433,12.9439,13.1433,9853600
1994-10-19,13.061,13.3698,13.0168,13.3028,15736800
1994-10-20,13.3211,13.4305,13.0335,13.2328,20867600
1994-10-21,13.1701,13.3025,13.0819,13.1701,13490000
1994-10-24,13.1693,13.1693,12.8605,12.8834,10460800
1994-10-25,12.8134,13.1222,12.8134,13.034,11318400
1994-10-26,13.0583,13.1465,12.9912,13.1236,9759200
1994-10-27,13.1476,13.1688,13.0152,13.0805,4998400
1994-10-28,13.0771,13.4741,13.0771,13.4299,10853200
1994-10-31,13.3408,13.3408,13.1433,13.1433,7705600
1994-11-01,13.1222,13.2775,12.9687,13.034,10000000
1994-11-02,13.0633,13.2839,13.0192,13.1074,10678400
1994-11-03,13.1495,13.1707,12.906,12.973,6645200
1994-11-04,12.9953,13.0183,12.5967,12.5967,12971600
1994-11-07,12.6408,12.7967,12.531,12.7294,9115600
1994-11-08,12.6838,13.0168,12.6396,12.9282,7476000
1994-11-09,13.0631,13.173,12.9746,13.1074,10468400
1994-11-10,13.0147,13.0359,12.6818,12.749,10746000
1994-11-11,12.7445,12.9215,12.7002,12.81,7391600
1994-11-14,12.8783,12.9226,12.7898,12.8996,6049600
1994-11-15,12.9019,13.0789,12.8364,12.9461,6997200
1994-11-16,12.9277,12.949,12.8604,12.8834,5089200
1994-11-17,12.9692,13.0577,12.8806,12.9461,7262000
1994-11-18,12.9288,12.9943,12.8845,12.973,12490400
1994-11-21,12.9669,13.1209,12.8553,12.8996,6680400
1994-11-22,12.8862,12.9075,12.2875,12.3548,9564400
1994-11-23,12.2668,12.3996,12.0454,12.3996,18755600
1994-11-25,12.3923,12.5463,12.3923,12.5251,4382800
1994-11-28,12.5514,12.6842,12.4416,12.5071,7978800
1994-11-29,12.5071,12.5744,12.4416,12.5071,5386000
1994-11-30,12.5906,12.6136,12.502,12.5251,7846400
1994-12-01,12.5084,12.5314,12.2658,12.31,6638000
1994-12-02,12.2643,12.6398,12.197,12.6398,7975200
1994-12-05,12.684,12.8169,12.6398,12.6398,8198400
1994-12-06,12.6208,12.7536,12.6208,12.6863,7715200
1994-12-07,12.5261,12.6359,12.5031,12.6147,5262400
1994-12-08,12.5946,12.6619,12.352,12.4176,6871600
1994-12-09,12.3266,12.6595,12.3053,12.6595,9892000
1994-12-12,12.5957,12.64,12.33,12.5071,8822400
1994-12-13,12.532,12.5763,12.3318,12.3548,5476400
1994-12-14,12.3027,12.501,12.2797,12.4355,8176800
1994-12-15,12.4573,12.5688,12.413,12.4803,7541200
1994-12-16,12.5504,12.5504,12.3733,12.4176,11776000
1994-12-19,12.4879,12.6863,12.4879,12.6863,9688400
1994-12-20,12.6348,12.6791,12.5251,12.5251,6907200
1994-12-21,12.5931,13.0357,12.5718,13.0357,12847600
1994-12-22,13.0391,13.2162,13.0178,13.0178,10648400
1994-12-23,13.0391,13.1507,12.9735,13.0178,3753600
1994-12-27,13.1292,13.1965,13.0636,13.1522,4933200
1994-12-28,13.1709,13.1709,12.8397,12.9282,5422800
