2017-04-06,849.5,853.59,844,845.095,1533564
2017-04-07,845,845.88,837.3,842.1,1110404
2017-04-10,841.54,846.7372,840.79,841.7,1046215
2017-04-11,841.7,844.63,834.6,839.88,974343
2017-04-12,838.46,843.72,837.59,841.46,1135775
2017-04-13,841.04,843.73,837.8503,840.18,1073650
2017-04-17,841.38,855.64,841.03,855.13,1049125
2017-04-18,852.54,857.39,851.25,853.99,936201
2017-04-19,857.385,860.2,853.5275,856.51,1080336
2017-04-20,859.74,863.93,857.5,860.08,1188843
2017-04-21,860.62,862.44,857.73,858.95,1172870
2017-04-24,868.44,879.96,866.11,878.93,1691896
2017-04-25,882.26,892.25,879.2801,888.84,2038032
2017-04-26,891.39,892.99,885.15,889.14,1323297
2017-04-27,890,893.3774,887.18,891.44,2342303
2017-04-28,929,935.9,923.22,924.52,3845857
2017-05-01,924.15,935.82,920.8,932.82,2327782
2017-05-02,933.27,942.985,931,937.09,1751292
2017-05-03,936.05,950.2,935.21,948.45,1824759
2017-05-04,950.29,959.14,947.37,954.72,1938260
2017-05-05,956.72,958.4395,948.0986,950.28,1615548
2017-05-08,947.45,960.99,947.395,958.69,1876690
2017-05-09,961.33,962.2,954.4,956.71,1687942
2017-05-10,956.22,956.71,949.84,954.84,1145969
2017-05-11,951.29,957.99,948.61,955.89,1031093
2017-05-12,957.85,957.98,952.06,955.14,1214851
2017-05-15,955.29,962.7,952.82,959.22,1337697
2017-05-16,963.55,965.8955,960.35,964.61,1101544
2017-05-17,959.7,960.99,940.06,942.17,2449058
2017-05-18,943.2,954.18,941.27,950.5,1800465
2017-05-19,952.82,959.56,952,954.65,1360299
2017-05-22,957,964.82,956.56,964.07,1387392
2017-05-23,969.96,974.51,964.5,970.55,1545421
2017-05-24,975.26,978.115,971.6299,977.61,1142488
2017-05-25,979,995.78,977.82,991.86,1954149
2017-05-26,992,996.39,987.36,993.27,1636416
2017-05-30,992.5,997.62,991.3601,996.17,1516685
2017-05-31,996.21,999.6,981.68,987.09,1724095
2017-06-01,990.96,993.14,981.29,988.29,1306384
2017-06-02,988.59,996.48,987.07,996.12,1735469
2017-06-05,997.89,1007.4,995.45,1003.88,1378916
2017-06-06,1003.31,1008.61,994.8,996.68,1552114
2017-06-07,998.82,1003.91,995.81,1001.59,1374097
2017-06-08,1004.23,1005.6,996.62,1004.28,1687925
2017-06-09,1005.49,1005.5,953.37,970.12,3647857
2017-06-12,958.72,968,936.795,961.81,4202109
2017-06-13,972.04,977.91,962.01,970.5,2005356
2017-06-14,975.5,979.7,959.5103,967.93,1505486
2017-06-15,948.02,960.6775,940.37,960.18,2427639
2017-06-16,957.91,959.95,948.7,958.62,2559207
2017-06-19,969.65,979.3,968.2,975.22,1468837
2017-06-20,975.31,980.79,968.2,968.99,1297287
2017-06-21,970.79,979.67,969.16,978.59,1161607
2017-06-22,976.87,980.5,973.3148,976.62,1009476
2017-06-23,975.5,986.62,974.46,986.09,1563985
2017-06-26,990,993.99,970.33,972.09,1505655
2017-06-27,961.6,967.22,947.09,948.09,2428048
2017-06-28,950.66,963.24,936.16,961.01,2713366
2017-06-29,951.35,951.66,929.6,937.82,3182331
2017-06-30,943.99,944.9995,929.61,929.68,2287662
2017-07-03,933.22,934.24,915.31,919.46,1694587
2017-07-05,924.2,936.29,918.6305,932.26,2054927
2017-07-06,925,936.14,919.85,927.69,1941822
2017-07-07,930.985,944.66,929.79,940.81,1663302
2017-07-10,941.95,953.13,941.95,951,1409850
2017-07-11,950.52,954.89,945.12,953.53,1444540
2017-07-12,960.86,969.63,957.04,967.66,1589548
2017-07-13,970.8,978.7,964.8,968.7175,1519987
2017-07-14,974,977.54,970.15,976.91,1079608
