2017-06-01,151.75,152.29,150.3,151.53,14530600
2017-06-02,151.85,153.63,151.3,153.61,16854365
2017-06-05,153.64,154.7088,153.41,153.63,12520387
2017-06-06,153.41,154.52,152.48,152.81,13457119
2017-06-07,153.27,153.75,152.34,153.12,12066657
2017-06-08,154.08,154.73,153.1,154.71,17799449
2017-06-09,154.77,155.59,146.61,149.6,35577676
2017-06-12,148.17,149.195,144.56,148.44,33170180
2017-06-13,150.15,151.18,148.9,150.68,20483350
2017-06-14,151.26,152.4,149.05,150.25,20808759
2017-06-15,147.67,150.0366,146.3747,149.8,18994152
2017-06-16,149.59,150.83,148.6,150.64,22882417
2017-06-19,151.71,153.57,151.71,152.87,19026462
2017-06-20,152.88,153.84,152.21,152.25,14743853
2017-06-21,152.36,154.08,151.88,153.91,15039834
2017-06-22,153.01,154.55,152.91,153.4,13005535
2017-06-23,152.72,155.2,152.65,155.07,18026977
2017-06-26,156.25,156.5,153.1954,153.59,17934289
2017-06-27,152.84,153.31,150.39,150.58,19274022
2017-06-28,150.92,153.47,149.86,153.24,16621566
2017-06-29,152.28,152.5,148.9175,151.04,23771610
2017-06-30,151.9,151.92,150.06,150.98,17666022
2017-07-03,151.72,152.15,147.8,148.43,13860113
2017-07-05,149,150.85,148.13,150.34,14037692
2017-07-06,149.03,150.04,148,148.82,14788811
2017-07-07,149.25,151.99,149.19,151.44,13615931
2017-07-10,151.69,153.98,151.51,153.5,13296447
2017-07-11,153.37,155.4225,152.91,155.27,13208251
2017-07-12,156.49,159.16,156.2,158.9,22483868
2017-07-13,158.74,159.78,158.4227,159.26,13839891
2017-07-14,160.13,160.32,159.3254,159.97,16371207
